Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Pilot Pen Tennis,2009-08-23,2009-08-29,3,Mauresmo A.,Vesnina E.,18.0,32.0,7-5,1-6,2-6,Completed
Pilot Pen Tennis,2009-08-23,2009-08-29,3,Pennetta F.,Wozniacki C.,10.0,9.0,4-6,1-6,,Completed
Pilot Pen Tennis,2009-08-23,2009-08-29,3,Wozniacki C.,Vesnina E.,9.0,32.0,6-2,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Dulgheru A.,Azarenka V.,78.0,9.0,1-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Meusburger Y.,Schiavone F.,122.0,28.0,1-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Brianti A.,Voegele S.,85.0,77.0,7-6,1-6,3-6,Completed
US Open,2009-08-31,2009-09-14,3,King V.,Yakimova A.,114.0,89.0,2-1,,,Yakimova A. Retired
US Open,2009-08-31,2009-09-14,3,Stosur S.,Sugiyama A.,15.0,71.0,6-4,4-6,6-4,Completed
US Open,2009-08-31,2009-09-14,3,Koryttseva M.,Kirilenko M.,127.0,59.0,2-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Radwanska A.,Mayr P.,12.0,82.0,6-1,6-2,,Completed
US Open,2009-08-31,2009-09-14,3,Clijsters K.,Kutuzova V.,,79.0,6-1,6-1,,Completed
US Open,2009-08-31,2009-09-14,3,Wozniak A.,Granville L.,39.0,364.0,6-1,7-6,,Completed
US Open,2009-08-31,2009-09-14,3,Bartoli M.,De Los Rios R.,14.0,80.0,6-1,6-0,,Completed
US Open,2009-08-31,2009-09-14,3,Gallovits E.,Pennetta F.,91.0,10.0,0-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Kanepi K.,Chang K.C.,27.0,212.0,0-6,6-2,2-6,Completed
US Open,2009-08-31,2009-09-14,3,Rybarikova M.,Tetreault V.,46.0,161.0,6-3,4-6,6-1,Completed
US Open,2009-08-31,2009-09-14,3,Domachowska M.,Zahlavova Strycova B.,141.0,117.0,6-2,2-6,3-6,Completed
US Open,2009-08-31,2009-09-14,3,Govortsova O.,Mirza S.,65.0,74.0,2-6,6-3,3-6,Completed
US Open,2009-08-31,2009-09-14,3,Williams S.,Glatch A.,2.0,103.0,6-4,6-1,,Completed
US Open,2009-08-31,2009-09-14,3,Malek T.,Mauresmo A.,66.0,17.0,3-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Czink M.,Camerin M.E.,51.0,86.0,6-3,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Gullickson C.,Craybas J.,132.0,75.0,3-6,6-7,,Completed
US Open,2009-08-31,2009-09-14,3,Llagostera Vives N.,Zvonareva V.,100.0,7.0,0-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Sema E.,Chakvetadze A.,282.0,68.0,6-4,1-6,2-6,Completed
US Open,2009-08-31,2009-09-14,3,Kerber A.,Petkovic A.,107.0,54.0,6-4,5-7,6-3,Completed
US Open,2009-08-31,2009-09-14,3,Medina Garrigues A.,Brodsky G.,21.0,423.0,6-4,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Benesova I.,Mattek-Sands B.,34.0,124.0,3-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Manasieva V.,Bacsinszky T.,125.0,73.0,3-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Larcherde Brito M.,Johansson M.,861.0,97.0,1-6,7-5,6-1,Completed
US Open,2009-08-31,2009-09-14,3,Hradecka L.,Vesnina E.,61.0,23.0,4-6,6-7,,Completed
US Open,2009-08-31,2009-09-14,3,Flipkens K.,Dokic J.,93.0,83.0,6-3,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Martinez-Sanchez M.J.,Bammer S.,43.0,29.0,6-4,1-6,7-6,Completed
US Open,2009-08-31,2009-09-14,3,Hantuchova D.,Shaughnessy M.,24.0,902.0,6-2,4-6,6-1,Completed
US Open,2009-08-31,2009-09-14,3,Olaru I.,Li N.,53.0,19.0,6-7,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Dushevina V.,Williams V.,47.0,3.0,7-6,5-7,3-6,Completed
US Open,2009-08-31,2009-09-14,3,Peng S.,Groth J.,44.0,62.0,6-2,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Rus A.,Errani S.,106.0,42.0,0-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Bremond S.,Martic P.,99.0,137.0,4-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Voskoboeva G.,Wozniacki C.,87.0,8.0,4-6,0-6,,Completed
US Open,2009-08-31,2009-09-14,3,Safarova L.,Schnyder P.,48.0,20.0,6-4,3-6,6-7,Completed
US Open,2009-08-31,2009-09-14,3,Morita A.,Cirstea S.,69.0,26.0,1-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Bondarenko A.,Kudryavtseva A.,32.0,94.0,3-6,6-3,6-2,Completed
US Open,2009-08-31,2009-09-14,3,Tanasugarn T.,Sevastova A.,90.0,96.0,3-6,5-7,,Completed
US Open,2009-08-31,2009-09-14,3,Dubois S.,Mladenovic K.,113.0,291.0,6-0,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Wickmayer Y.,Razzano V.,50.0,18.0,6-4,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Kuznetsova S.,Goerges J.,6.0,92.0,6-3,6-2,,Completed
US Open,2009-08-31,2009-09-14,3,Dulko G.,Makarova E.,40.0,41.0,6-3,5-7,6-4,Completed
US Open,2009-08-31,2009-09-14,3,Dominguez Lino L.,Rodionova An.,101.0,139.0,0-6,6-4,1-6,Completed
US Open,2009-08-31,2009-09-14,3,Rogowska O.,Safina D.,167.0,1.0,7-6,2-6,4-6,Completed
US Open,2009-08-31,2009-09-14,3,Oudin M.,Pavlyuchenkova A.,70.0,36.0,6-1,6-2,,Completed
US Open,2009-08-31,2009-09-14,3,Rezai A.,Lisicki S.,38.0,25.0,6-7,7-6,1-6,Completed
US Open,2009-08-31,2009-09-14,3,Srebotnik K.,Petrova N.,56.0,13.0,3-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Kleybanova A.,Kvitova P.,30.0,72.0,7-6,3-6,2-6,Completed
US Open,2009-08-31,2009-09-14,3,Cecil M.,Garbin T.,484.0,58.0,0-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Coin J.,Hrdinova E.,60.0,204.0,6-3,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Radwanska U.,Barrois K.,63.0,67.0,4-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Szavay A.,Peer S.,33.0,64.0,2-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Jankovic J.,Vinci R.,5.0,45.0,6-2,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Zec Peskiric M.,Shvedova Y.,95.0,55.0,3-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Lepchenko V.,Suarez Navarro C.,84.0,35.0,6-2,3-6,2-6,Completed
US Open,2009-08-31,2009-09-14,3,Dementieva E.,Pin C.,4.0,128.0,6-1,6-2,,Completed
US Open,2009-08-31,2009-09-14,3,Niculescu M.,Perry S.,76.0,131.0,4-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Mchale C.,Hercog P.,381.0,81.0,6-3,6-1,,Completed
US Open,2009-08-31,2009-09-14,3,Groenefeld A.L.,Zheng J.,49.0,22.0,3-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Cornet A.,Adamczak M.,37.0,164.0,4-6,6-4,7-5,Completed
US Open,2009-08-31,2009-09-14,3,Sharapova M.,Pironkova T.,31.0,98.0,6-3,6-0,,Completed
US Open,2009-08-31,2009-09-14,3,Ivanovic A.,Bondarenko K.,11.0,52.0,6-2,3-6,6-7,Completed
US Open,2009-08-31,2009-09-14,3,Vesnina E.,Craybas J.,23.0,75.0,7-6,6-1,,Completed
US Open,2009-08-31,2009-09-14,3,Mirza S.,Pennetta F.,74.0,10.0,0-6,0-6,,Completed
US Open,2009-08-31,2009-09-14,3,Rybarikova M.,Chang K.C.,46.0,212.0,4-6,6-2,6-2,Completed
US Open,2009-08-31,2009-09-14,3,Li N.,Larcherde Brito M.,19.0,861.0,6-1,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Mauresmo A.,Wozniak A.,17.0,39.0,4-6,0-6,,Completed
US Open,2009-08-31,2009-09-14,3,Kirilenko M.,Radwanska A.,59.0,12.0,6-4,2-6,6-4,Completed
US Open,2009-08-31,2009-09-14,3,Zvonareva V.,Chakvetadze A.,7.0,68.0,3-6,6-1,6-1,Completed
US Open,2009-08-31,2009-09-14,3,Mattek-Sands B.,Williams V.,124.0,3.0,4-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Medina Garrigues A.,Flipkens K.,21.0,93.0,1-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Clijsters K.,Bartoli M.,,14.0,5-7,6-1,6-2,Completed
US Open,2009-08-31,2009-09-14,3,Voegele S.,Schiavone F.,77.0,28.0,4-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Zahlavova Strycova B.,Azarenka V.,117.0,9.0,2-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Kerber A.,Martinez-Sanchez M.J.,107.0,43.0,5-7,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,King V.,Stosur S.,114.0,15.0,7-5,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Hantuchova D.,Bacsinszky T.,24.0,73.0,5-7,6-2,6-1,Completed
US Open,2009-08-31,2009-09-14,3,Williams S.,Czink M.,2.0,51.0,6-1,6-1,,Completed
US Open,2009-08-31,2009-09-14,3,Safina D.,Barrois K.,1.0,67.0,6-7,6-2,6-3,Completed
US Open,2009-08-31,2009-09-14,3,Dulko G.,Bondarenko A.,40.0,32.0,6-4,6-0,,Completed
US Open,2009-08-31,2009-09-14,3,Cirstea S.,Dubois S.,26.0,113.0,6-4,5-7,6-4,Completed
US Open,2009-08-31,2009-09-14,3,Petrova N.,Coin J.,13.0,60.0,6-4,7-6,,Completed
US Open,2009-08-31,2009-09-14,3,Dementieva E.,Oudin M.,4.0,70.0,7-5,4-6,3-6,Completed
US Open,2009-08-31,2009-09-14,3,Cornet A.,Zheng J.,37.0,22.0,6-1,3-6,3-6,Completed
US Open,2009-08-31,2009-09-14,3,Perry S.,Bondarenko K.,131.0,52.0,1-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Wozniacki C.,Martic P.,8.0,137.0,6-1,6-0,,Completed
US Open,2009-08-31,2009-09-14,3,Garbin T.,Kvitova P.,58.0,72.0,1-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Wickmayer Y.,Peng S.,50.0,44.0,2-6,6-1,6-4,Completed
US Open,2009-08-31,2009-09-14,3,Jankovic J.,Shvedova Y.,5.0,55.0,3-6,7-6,6-7,Completed
US Open,2009-08-31,2009-09-14,3,Errani S.,Schnyder P.,42.0,20.0,7-5,6-2,,Completed
US Open,2009-08-31,2009-09-14,3,Rodionova An.,Lisicki S.,139.0,25.0,6-3,3-6,7-5,Completed
US Open,2009-08-31,2009-09-14,3,Kuznetsova S.,Sevastova A.,6.0,96.0,6-4,6-2,,Completed
US Open,2009-08-31,2009-09-14,3,Suarez Navarro C.,Peer S.,35.0,64.0,2-6,0-6,,Completed
US Open,2009-08-31,2009-09-14,3,Mchale C.,Sharapova M.,381.0,31.0,2-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Pennetta F.,Wozniak A.,10.0,39.0,6-1,6-1,,Completed
US Open,2009-08-31,2009-09-14,3,King V.,Hantuchova D.,114.0,24.0,2-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Martinez-Sanchez M.J.,Williams S.,43.0,2.0,3-6,5-7,,Completed
US Open,2009-08-31,2009-09-14,3,Azarenka V.,Schiavone F.,9.0,28.0,6-4,2-6,2-6,Completed
US Open,2009-08-31,2009-09-14,3,Vesnina E.,Zvonareva V.,23.0,7.0,2-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Kirilenko M.,Li N.,59.0,19.0,4-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Flipkens K.,Clijsters K.,93.0,,0-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Williams V.,Rybarikova M.,3.0,46.0,6-2,7-5,,Completed
US Open,2009-08-31,2009-09-14,3,Zheng J.,Petrova N.,22.0,13.0,4-6,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Sharapova M.,Oudin M.,31.0,70.0,6-3,4-6,5-7,Completed
US Open,2009-08-31,2009-09-14,3,Dulko G.,Shvedova Y.,40.0,55.0,6-3,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Errani S.,Wickmayer Y.,42.0,50.0,3-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Bondarenko K.,Rodionova An.,52.0,139.0,7-6,6-4,,Completed
US Open,2009-08-31,2009-09-14,3,Peer S.,Kuznetsova S.,64.0,6.0,5-7,1-6,,Completed
US Open,2009-08-31,2009-09-14,3,Cirstea S.,Wozniacki C.,26.0,8.0,3-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Safina D.,Kvitova P.,1.0,72.0,4-6,6-2,6-7,Completed
US Open,2009-08-31,2009-09-14,3,Hantuchova D.,Williams S.,24.0,2.0,2-6,0-6,,Completed
US Open,2009-08-31,2009-09-14,3,Li N.,Schiavone F.,19.0,28.0,6-2,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Williams V.,Clijsters K.,3.0,,0-6,6-0,4-6,Completed
US Open,2009-08-31,2009-09-14,3,Zvonareva V.,Pennetta F.,7.0,10.0,6-3,6-7,0-6,Completed
US Open,2009-08-31,2009-09-14,3,Dulko G.,Bondarenko K.,40.0,52.0,0-6,0-6,,Completed
US Open,2009-08-31,2009-09-14,3,Petrova N.,Oudin M.,13.0,70.0,6-1,6-7,3-6,Completed
US Open,2009-08-31,2009-09-14,3,Kvitova P.,Wickmayer Y.,72.0,50.0,6-4,4-6,5-7,Completed
US Open,2009-08-31,2009-09-14,3,Kuznetsova S.,Wozniacki C.,6.0,8.0,6-2,6-7,6-7,Completed
US Open,2009-08-31,2009-09-14,3,Li N.,Clijsters K.,19.0,,2-6,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Williams S.,Pennetta F.,2.0,10.0,6-4,6-3,,Completed
US Open,2009-08-31,2009-09-14,3,Bondarenko K.,Wickmayer Y.,52.0,50.0,5-7,4-6,,Completed
US Open,2009-08-31,2009-09-14,3,Oudin M.,Wozniacki C.,70.0,8.0,2-6,2-6,,Completed
US Open,2009-08-31,2009-09-14,3,Clijsters K.,Williams S.,,2.0,6-4,7-5,,Completed
US Open,2009-08-31,2009-09-14,3,Wickmayer Y.,Wozniacki C.,50.0,8.0,3-6,3-6,,Completed
US Open,2009-08-31,2009-09-14,3,Clijsters K.,Wozniacki C.,,8.0,7-5,6-3,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Panova A.,Sema E.,192.0,253.0,6-2,3-6,7-6,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Amanmuradova A.,Fujiwara R.,122.0,202.0,6-3,6-2,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Govortsova O.,Han X.,73.0,191.0,3-6,6-4,7-5,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Sevastova A.,Lu J.,95.0,188.0,6-4,6-2,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peer S.,Woerle K.,57.0,130.0,6-1,6-4,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Brianti A.,Ferguson S.,85.0,147.0,7-6,6-4,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Johansson M.,Chan Y.J.,117.0,140.0,1-6,1-6,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Chang K.C.,Spears A.,145.0,218.0,3-6,6-7,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Zhang L.,Wienerova L.,371.0,158.0,6-7,6-4,4-6,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Medina Garrigues A.,Date Krumm K.,23.0,150.0,6-1,4-6,6-4,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Morita A.,Poutchek T.,69.0,244.0,6-3,6-3,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Chen Y.,Camerin M.E.,614.0,113.0,2-6,2-6,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peng S.,Haynes A.,48.0,125.0,6-2,7-5,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Parra Santonja A.,Scheepers C.,106.0,143.0,6-7,7-5,3-6,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Srebotnik K.,Savchuk O.,79.0,195.0,6-3,5-7,2-6,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Hsieh S.W.,Yan Z.,362.0,326.0,6-3,7-5,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Govortsova O.,Panova A.,73.0,192.0,5-7,4-6,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peer S.,Amanmuradova A.,57.0,122.0,6-3,6-3,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Morita A.,Spears A.,69.0,218.0,1-6,6-1,6-0,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Brianti A.,Wienerova L.,85.0,158.0,6-3,6-1,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Hsieh S.W.,Savchuk O.,362.0,195.0,4-6,4-6,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Camerin M.E.,Chan Y.J.,113.0,140.0,3-6,6-3,6-7,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Sevastova A.,Medina Garrigues A.,95.0,23.0,3-6,6-3,6-1,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peng S.,Scheepers C.,48.0,143.0,6-3,6-2,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peer S.,Chan Y.J.,57.0,140.0,6-3,6-1,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Panova A.,Peng S.,192.0,48.0,2-6,3-6,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Sevastova A.,Brianti A.,95.0,85.0,4-6,2-6,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Morita A.,Savchuk O.,69.0,195.0,6-3,6-4,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peng S.,Peer S.,48.0,57.0,4-6,0-1,,Peng S. Retired
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Brianti A.,Morita A.,85.0,69.0,6-3,7-5,,Completed
GDD-Guangzhou International Womens Open ,2009-09-14,2009-09-20,3,Peer S.,Brianti A.,57.0,85.0,6-3,6-4,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Granville L.,Craybas J.,348.0,71.0,0-6,1-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Adamczak M.,Czink M.,144.0,52.0,3-6,6-7,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Kudryavtseva A.,O'Brien K.,97.0,107.0,6-1,6-4,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Marino R.,Albanese L.,182.0,176.0,6-4,6-3,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Zahlavova Strycova B.,Tetreault V.,94.0,139.0,2-6,1-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Arvidsson S.,Goerges J.,171.0,91.0,3-6,5-7,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Tatishvili A.,King V.,154.0,92.0,5-7,2-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Safarova L.,Dubois S.,50.0,100.0,6-1,6-3,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Perry S.,Osterloh L.,111.0,214.0,1-6,6-3,2-6,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Bremond S.,El Tabakh H.,161.0,168.0,5-0,,,El Tabakh H. Retired
Bell Challenge,2009-09-14,2009-09-20,3,Cravero J.,Kulikova R.,180.0,165.0,4-6,2-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Mattek-Sands B.,Lepchenko V.,126.0,87.0,6-4,7-5,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Puchkova O.,Sadikovic A.,229.0,579.0,4-6,3-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Brengle M.,Cecil M.,167.0,454.0,7-5,6-3,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Petrova N.,Gullickson C.,12.0,127.0,6-2,6-0,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Wozniak A.,Dentoni C.,35.0,153.0,6-2,6-0,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Czink M.,Bremond S.,52.0,161.0,6-4,6-3,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Marino R.,Goerges J.,182.0,91.0,2-6,3-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Craybas J.,Kudryavtseva A.,71.0,97.0,5-7,2-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Petrova N.,Brengle M.,12.0,167.0,6-3,6-2,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Osterloh L.,Sadikovic A.,214.0,579.0,6-3,2-6,6-2,Completed
Bell Challenge,2009-09-14,2009-09-20,3,King V.,Mattek-Sands B.,92.0,126.0,3-6,3-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Safarova L.,Tetreault V.,50.0,139.0,6-2,6-2,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Kulikova R.,Wozniak A.,165.0,35.0,2-6,5-7,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Goerges J.,Osterloh L.,91.0,214.0,6-2,6-4,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Safarova L.,Mattek-Sands B.,50.0,126.0,6-3,6-4,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Wozniak A.,Kudryavtseva A.,35.0,97.0,6-1,6-1,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Petrova N.,Czink M.,12.0,52.0,6-7,,,Petrova N. Retired
Bell Challenge,2009-09-14,2009-09-20,3,Safarova L.,Goerges J.,50.0,91.0,6-3,6-2,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Wozniak A.,Czink M.,35.0,52.0,3-6,3-6,,Completed
Bell Challenge,2009-09-14,2009-09-20,3,Safarova L.,Czink M.,50.0,52.0,6-4,3-6,5-7,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Kutuzova V.,Chang K.C.,87.0,140.0,4-6,3-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Bammer S.,Makarova E.,49.0,53.0,2-6,6-4,6-4,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Srebotnik K.,Kleybanova A.,153.0,30.0,2-6,3-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Yoo M.,Shaughnessy M.,638.0,813.0,0-6,3-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Sevastova A.,Johansson M.,83.0,128.0,6-2,7-5,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Namigata J.,Chan Y.J.,183.0,122.0,3-6,3-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Scheepers C.,Kim S.J.,139.0,300.0,6-1,6-3,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Groenefeld A.L.,Cirstea S.,77.0,29.0,7-6,3-6,6-3,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Kirilenko M.,Ferguson S.,54.0,144.0,4-6,6-1,6-2,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Rybarikova M.,Brianti A.,51.0,67.0,6-2,6-2,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Dushevina V.,Radwanska U.,50.0,63.0,6-3,6-1,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Pavlyuchenkova A.,Haynes A.,41.0,125.0,7-6,6-2,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Medina Garrigues A.,Petkovic A.,23.0,58.0,6-3,6-4,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Schiavone F.,Sema Y.,26.0,147.0,6-1,6-4,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Lee Y.R.,Date Krumm K.,564.0,155.0,3-6,4-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Morita A.,Hantuchova D.,69.0,21.0,4-6,6-4,2-6,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Chan Y.J.,Pavlyuchenkova A.,122.0,41.0,2-6,6-4,6-1,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Bammer S.,Rybarikova M.,49.0,51.0,1-6,5-7,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Medina Garrigues A.,Shaughnessy M.,23.0,813.0,6-3,6-1,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Chang K.C.,Groenefeld A.L.,140.0,77.0,7-6,4-6,3-6,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Date Krumm K.,Kleybanova A.,155.0,30.0,4-6,7-6,6-3,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Schiavone F.,Kirilenko M.,26.0,54.0,1-6,2-1,,Schiavone F. Retired
Hansol Korea Open,2009-09-22,2009-09-27,3,Scheepers C.,Hantuchova D.,139.0,21.0,1-6,1-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Dushevina V.,Sevastova A.,50.0,83.0,7-5,6-1,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Groenefeld A.L.,Chan Y.J.,77.0,122.0,6-0,2-6,7-5,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Dushevina V.,Kirilenko M.,50.0,54.0,5-7,6-7,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Date Krumm K.,Hantuchova D.,155.0,21.0,7-6,4-6,6-4,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Rybarikova M.,Medina Garrigues A.,51.0,23.0,3-6,3-6,,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Date Krumm K.,Kirilenko M.,155.0,54.0,3-6,6-2,6-4,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Groenefeld A.L.,Medina Garrigues A.,77.0,23.0,6-2,3-6,1-6,Completed
Hansol Korea Open,2009-09-22,2009-09-27,3,Medina Garrigues A.,Date Krumm K.,23.0,155.0,3-6,3-6,,Completed
Tashkent Open,2009-09-21,2009-09-27,3,Silva N.,Voskoboeva G.,151.0,96.0,4-6,6-3,4-6,Completed
Tashkent Open,2009-09-21,2009-09-27,3,Voegele S.,Diatchenko V.,76.0,118.0,6-3,7-5,,Completed
Tashkent Open,2009-09-21,2009-09-27,3,Woerle K.,Sharipova S.,129.0,536.0,7-6,7-5,,Completed
Tashkent Open,2009-09-21,2009-09-27,3,Dzehalevich E.,Mayr P.,173.0,85.0,5-7,4-6,,Completed
