Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
French Open,2012-05-27,2012-06-09,3,Johansson M.,Rodionova An.,93.0,103.0,5-7,7-6,6-4,Completed
French Open,2012-05-27,2012-06-09,3,El Tabakh H.,Wozniak A.,186.0,58.0,5-7,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Chang K.C.,Pavlovic I.,104.0,176.0,4-6,5-7,,Completed
French Open,2012-05-27,2012-06-09,3,Ormaechea P.,Williams V.,120.0,53.0,6-4,1-6,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Pfizenmaier D.,Garcia C.,198.0,133.0,3-6,6-4,6-3,Completed
French Open,2012-05-27,2012-06-09,3,Glatch A.,Tatishvili A.,190.0,75.0,6-3,5-7,6-4,Completed
French Open,2012-05-27,2012-06-09,3,Azarenka V.,Brianti A.,1.0,105.0,6-7,6-4,6-2,Completed
French Open,2012-05-27,2012-06-09,3,Cibulkova D.,Mladenovic K.,16.0,158.0,6-2,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Barthel M.,Davis L.,32.0,162.0,1-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Mayr P.,Jankovic J.,85.0,21.0,6-1,1-6,5-7,Completed
French Open,2012-05-27,2012-06-09,3,Medina Garrigues A.,Robson L.,31.0,126.0,6-2,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Benesova I.,Petrova N.,51.0,29.0,3-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Chan Y.J.,Bondarenko K.,151.0,65.0,6-1,7-6,,Completed
French Open,2012-05-27,2012-06-09,3,Voskoboeva G.,King V.,49.0,57.0,4-6,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Oprandi R.,Govortsova O.,71.0,77.0,4-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Zheng J.,Cornet A.,34.0,66.0,6-4,6-4,,Completed
French Open,2012-05-27,2012-06-09,3,Bertens K.,Mchale C.,91.0,36.0,6-2,4-6,4-6,Completed
French Open,2012-05-27,2012-06-09,3,Krajicek M.,Martic P.,73.0,50.0,2-6,5-7,,Completed
French Open,2012-05-27,2012-06-09,3,Pous-Tio L.,Scheepers C.,98.0,45.0,4-6,6-2,1-6,Completed
French Open,2012-05-27,2012-06-09,3,Karatantcheva S.,Babos T.,125.0,67.0,6-1,6-0,,Completed
French Open,2012-05-27,2012-06-09,3,Cirstea S.,Li N.,43.0,7.0,2-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Pennetta F.,Hsieh S.W.,20.0,64.0,6-7,6-4,6-2,Completed
French Open,2012-05-27,2012-06-09,3,Cetkovska P.,Halep S.,26.0,37.0,6-1,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Makarova E.,Stephens S.,38.0,70.0,4-6,6-7,,Completed
French Open,2012-05-27,2012-06-09,3,Lepchenko V.,Pervak K.,63.0,40.0,6-2,6-7,6-4,Completed
French Open,2012-05-27,2012-06-09,3,Lisicki S.,Mattek-Sands B.,13.0,167.0,4-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Suarez Navarro C.,Tanasugarn T.,46.0,99.0,6-0,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Niculescu M.,Bratchikova N.,33.0,109.0,6-0,3-6,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Vinci R.,Arvidsson S.,19.0,54.0,2-6,6-4,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Pliskova Ka.,Bartoli M.,122.0,8.0,3-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Shvedova Y.,Minella M.,142.0,87.0,6-3,6-4,,Completed
French Open,2012-05-27,2012-06-09,3,Dushevina V.,Feuerstein C.,82.0,145.0,4-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Radwanska A.,Jovanovski B.,3.0,101.0,6-1,6-0,,Completed
French Open,2012-05-27,2012-06-09,3,Zahlavova Strycova B.,Foretz S.,60.0,86.0,3-6,5-7,,Completed
French Open,2012-05-27,2012-06-09,3,Kvitova P.,Barty A.,4.0,332.0,6-1,6-2,,Completed
French Open,2012-05-27,2012-06-09,3,Hercog P.,Morita A.,39.0,84.0,6-3,4-6,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Hradecka L.,Goerges J.,61.0,27.0,6-7,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Date Krumm K.,Schiavone F.,76.0,12.0,3-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Vesnina E.,Watson H.,83.0,110.0,2-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Tsurenko L.,Zakopalova K.,94.0,44.0,2-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Sharapova M.,Cadantu A.,2.0,78.0,6-0,6-0,,Completed
French Open,2012-05-27,2012-06-09,3,Pironkova T.,Wickmayer Y.,41.0,35.0,3-6,6-0,6-3,Completed
French Open,2012-05-27,2012-06-09,3,Arn G.,Pavlyuchenkova A.,106.0,25.0,4-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Hampton J.,Rus A.,90.0,88.0,4-6,3-4,,Hampton J. Retired
French Open,2012-05-27,2012-06-09,3,Dominguez Lino L.,Erakovic M.,95.0,42.0,7-5,7-5,,Completed
French Open,2012-05-27,2012-06-09,3,Radwanska U.,Parmentier P.,79.0,62.0,6-4,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Keothavong A.,Czink M.,81.0,116.0,1-6,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Panova A.,Kanepi K.,74.0,23.0,3-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Rezai A.,Begu I.,130.0,59.0,5-7,7-5,2-6,Completed
French Open,2012-05-27,2012-06-09,3,Larriere V.,Kirilenko M.,175.0,17.0,1-6,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Williams S.,Razzano V.,5.0,111.0,6-4,6-7,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Gajdosova J.,Rybarikova M.,72.0,107.0,6-3,4-1,,Rybarikova M. Retired
French Open,2012-05-27,2012-06-09,3,Daniilidou E.,Wozniacki C.,69.0,9.0,0-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Paszek T.,Peng S.,52.0,30.0,4-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Azarenka V.,Pfizenmaier D.,1.0,198.0,6-1,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Oudin M.,Errani S.,269.0,24.0,2-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Falconi I.,Stosur S.,112.0,6.0,1-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Cibulkova D.,King V.,16.0,57.0,6-0,6-2,,Completed
French Open,2012-05-27,2012-06-09,3,Zheng J.,Wozniak A.,34.0,58.0,2-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Pavlovic I.,Medina Garrigues A.,176.0,31.0,3-6,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Petrova N.,Scheepers C.,29.0,45.0,6-3,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Martinez-Sanchez M.J.,Safarova L.,48.0,22.0,6-4,7-5,,Completed
French Open,2012-05-27,2012-06-09,3,Johansson M.,Cetkovska P.,93.0,26.0,7-6,6-2,,Completed
French Open,2012-05-27,2012-06-09,3,Chan Y.J.,Kuznetsova S.,151.0,28.0,4-6,6-7,,Completed
French Open,2012-05-27,2012-06-09,3,Peer S.,Ivanovic A.,55.0,14.0,2-6,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Bartoli M.,Martic P.,8.0,50.0,2-6,6-3,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Mattek-Sands B.,Stephens S.,167.0,70.0,1-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Pennetta F.,Glatch A.,20.0,190.0,6-3,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Radwanska A.,Williams V.,3.0,53.0,6-2,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Kvitova P.,Radwanska U.,4.0,79.0,6-1,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Czink M.,Pavlyuchenkova A.,116.0,25.0,6-4,3-6,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Kirilenko M.,Zakopalova K.,17.0,44.0,4-6,6-3,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Feuerstein C.,Bratchikova N.,145.0,109.0,6-3,3-6,5-7,Completed
French Open,2012-05-27,2012-06-09,3,Govortsova O.,Kerber A.,77.0,10.0,3-6,2-6,,Completed
French Open,2012-05-27,2012-06-09,3,Schiavone F.,Pironkova T.,12.0,41.0,2-6,6-3,6-1,Completed
French Open,2012-05-27,2012-06-09,3,Gajdosova J.,Wozniacki C.,72.0,9.0,1-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Lepchenko V.,Jankovic J.,63.0,21.0,7-6,4-6,6-4,Completed
French Open,2012-05-27,2012-06-09,3,Suarez Navarro C.,Karatantcheva S.,46.0,125.0,4-6,6-4,6-1,Completed
French Open,2012-05-27,2012-06-09,3,Li N.,Foretz S.,7.0,86.0,6-0,6-2,,Completed
French Open,2012-05-27,2012-06-09,3,Begu I.,Kanepi K.,59.0,23.0,4-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Davis L.,Mchale C.,162.0,36.0,1-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Rus A.,Razzano V.,88.0,111.0,6-3,7-6,,Completed
French Open,2012-05-27,2012-06-09,3,Shvedova Y.,Arvidsson S.,142.0,54.0,6-1,6-0,,Completed
French Open,2012-05-27,2012-06-09,3,Peng S.,Dominguez Lino L.,30.0,95.0,6-4,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Watson H.,Goerges J.,110.0,27.0,3-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Morita A.,Sharapova M.,84.0,2.0,1-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Ivanovic A.,Errani S.,14.0,24.0,6-1,5-7,3-6,Completed
French Open,2012-05-27,2012-06-09,3,Stephens S.,Johansson M.,70.0,93.0,6-3,6-2,,Completed
French Open,2012-05-27,2012-06-09,3,Cibulkova D.,Martinez-Sanchez M.J.,16.0,48.0,6-2,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Kuznetsova S.,Radwanska A.,28.0,3.0,6-1,6-2,,Completed
French Open,2012-05-27,2012-06-09,3,Medina Garrigues A.,Martic P.,31.0,50.0,2-6,1-6,,Completed
French Open,2012-05-27,2012-06-09,3,Stosur S.,Petrova N.,6.0,29.0,6-3,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Kerber A.,Pennetta F.,10.0,20.0,4-6,6-3,6-2,Completed
French Open,2012-05-27,2012-06-09,3,Wozniak A.,Azarenka V.,58.0,1.0,4-6,4-6,,Completed
French Open,2012-05-27,2012-06-09,3,Bratchikova N.,Kvitova P.,109.0,4.0,2-6,6-4,1-6,Completed
French Open,2012-05-27,2012-06-09,3,Suarez Navarro C.,Shvedova Y.,46.0,142.0,4-6,5-7,,Completed
French Open,2012-05-27,2012-06-09,3,Lepchenko V.,Schiavone F.,63.0,12.0,3-6,6-3,8-6,Completed
French Open,2012-05-27,2012-06-09,3,Li N.,Mchale C.,7.0,36.0,3-6,6-2,6-1,Completed
French Open,2012-05-27,2012-06-09,3,Pavlyuchenkova A.,Zakopalova K.,25.0,44.0,3-6,5-7,,Completed
French Open,2012-05-27,2012-06-09,3,Sharapova M.,Peng S.,2.0,30.0,6-2,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Kanepi K.,Wozniacki C.,23.0,9.0,6-1,6-7,6-3,Completed
French Open,2012-05-27,2012-06-09,3,Goerges J.,Rus A.,27.0,88.0,6-7,6-2,2-6,Completed
French Open,2012-05-27,2012-06-09,3,Martic P.,Kerber A.,50.0,10.0,3-6,5-7,,Completed
French Open,2012-05-27,2012-06-09,3,Errani S.,Kuznetsova S.,24.0,28.0,6-0,7-5,,Completed
French Open,2012-05-27,2012-06-09,3,Cibulkova D.,Azarenka V.,16.0,1.0,6-2,7-6,,Completed
French Open,2012-05-27,2012-06-09,3,Stosur S.,Stephens S.,6.0,70.0,7-5,6-4,,Completed
French Open,2012-05-27,2012-06-09,3,Sharapova M.,Zakopalova K.,2.0,44.0,6-4,6-7,6-2,Completed
French Open,2012-05-27,2012-06-09,3,Li N.,Shvedova Y.,7.0,142.0,6-3,2-6,0-6,Completed
French Open,2012-05-27,2012-06-09,3,Kvitova P.,Lepchenko V.,4.0,63.0,6-2,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Rus A.,Kanepi K.,88.0,23.0,1-6,6-4,0-6,Completed
French Open,2012-05-27,2012-06-09,3,Stosur S.,Cibulkova D.,6.0,16.0,6-4,6-1,,Completed
French Open,2012-05-27,2012-06-09,3,Errani S.,Kerber A.,24.0,10.0,6-3,7-6,,Completed
French Open,2012-05-27,2012-06-09,3,Sharapova M.,Kanepi K.,2.0,23.0,6-2,6-3,,Completed
French Open,2012-05-27,2012-06-09,3,Kvitova P.,Shvedova Y.,4.0,142.0,3-6,6-2,6-4,Completed
French Open,2012-05-27,2012-06-09,3,Errani S.,Stosur S.,24.0,6.0,7-5,1-6,6-3,Completed
French Open,2012-05-27,2012-06-09,3,Kvitova P.,Sharapova M.,4.0,2.0,3-6,3-6,,Completed
French Open,2012-05-27,2012-06-09,3,Errani S.,Sharapova M.,24.0,2.0,3-6,2-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Moore T.,Benesova I.,320.0,53.0,6-1,6-2,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Muguruza Blanco G.,Dellacqua C.,112.0,107.0,2-6,6-3,2-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Jovanovski B.,Larcherde Brito M.,103.0,150.0,6-3,5-7,4-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Oudin M.,Cirstea S.,208.0,51.0,3-6,6-3,6-2,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Krajicek M.,Hlavackova A.,79.0,92.0,2-6,7-6,0-4,Krajicek M. Retired
AEGON Classic ,2012-06-12,2012-06-18,3,Keothavong A.,Paszek T.,76.0,58.0,6-2,7-5,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Rogowska O.,Vesnina E.,123.0,82.0,3-6,2-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Zheng J.,Kudryavtseva A.,32.0,136.0,6-4,4-6,6-3,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Murray S.,Radwanska U.,362.0,63.0,4-6,4-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Doi M.,Lertcheewakarn N.,115.0,162.0,6-4,3-6,6-3,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Lucic M.,South M.,125.0,264.0,1-6,6-4,3-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Karatantcheva S.,Tanasugarn T.,116.0,113.0,6-4,6-2,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Tatishvili A.,Czink M.,70.0,102.0,6-7,6-3,3-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Min G.,Robson L.,180.0,114.0,4-6,1-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Rodionova An.,Spears A.,133.0,466.0,7-6,1-6,6-1,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Morita A.,Erakovic M.,84.0,46.0,0-5,,,Morita A. Retired
AEGON Classic ,2012-06-12,2012-06-18,3,Ormaechea P.,Watson H.,118.0,111.0,4-6,6-3,3-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Brianti A.,Razzano V.,109.0,90.0,4-6,5-7,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Foretz S.,Daniilidou E.,77.0,87.0,6-4,6-2,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Falconi I.,Cadantu A.,86.0,81.0,6-2,6-0,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Panova A.,Dubois S.,72.0,122.0,6-7,6-1,7-5,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Baltacha E.,Chang K.C.,91.0,108.0,4-6,6-4,7-5,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Babos T.,Riske A.,68.0,161.0,6-4,4-6,7-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Hsieh S.W.,Dushevina V.,65.0,93.0,4-6,7-6,6-4,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Makarova E.,Karatantcheva S.,54.0,116.0,7-6,6-3,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Vesnina E.,Mchale C.,82.0,29.0,6-1,1-6,7-5,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Barthel M.,Hlavackova A.,36.0,92.0,6-7,2-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,South M.,Jankovic J.,264.0,22.0,1-6,6-7,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Dellacqua C.,Moore T.,107.0,320.0,4-6,6-4,6-1,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Keothavong A.,Zheng J.,76.0,32.0,3-6,4-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Robson L.,Erakovic M.,114.0,46.0,4-6,6-3,4-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Foretz S.,Rodionova An.,77.0,133.0,7-5,6-2,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Schiavone F.,Doi M.,27.0,115.0,5-7,4-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Oudin M.,Larcherde Brito M.,208.0,150.0,6-3,6-4,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Vinci R.,Razzano V.,20.0,90.0,6-3,,,Razzano V. Retired
AEGON Classic ,2012-06-12,2012-06-18,3,Baltacha E.,Watson H.,91.0,111.0,6-7,3-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Babos T.,Falconi I.,68.0,86.0,0-6,4-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Lisicki S.,Radwanska U.,15.0,63.0,3-6,4-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Hantuchova D.,Czink M.,24.0,102.0,5-7,6-7,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Panova A.,Hsieh S.W.,72.0,65.0,4-6,2-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Erakovic M.,Makarova E.,46.0,54.0,6-2,1-6,3-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Vesnina E.,Oudin M.,82.0,208.0,0-6,2-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Zheng J.,Hlavackova A.,32.0,92.0,6-4,6-1,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Vinci R.,Watson H.,20.0,111.0,6-3,4-6,6-1,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Falconi I.,Radwanska U.,86.0,63.0,7-5,6-3,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Czink M.,Hsieh S.W.,102.0,65.0,1-6,2-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Dellacqua C.,Jankovic J.,107.0,22.0,,,,Dellacqua C. Retired
AEGON Classic ,2012-06-12,2012-06-18,3,Foretz S.,Doi M.,77.0,115.0,4-6,5-7,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Hsieh S.W.,Makarova E.,65.0,54.0,6-3,3-6,3-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Zheng J.,Vinci R.,32.0,20.0,6-3,5-7,6-4,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Oudin M.,Falconi I.,208.0,86.0,6-4,5-7,7-5,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Doi M.,Jankovic J.,115.0,22.0,3-6,4-6,,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Oudin M.,Makarova E.,208.0,54.0,6-4,3-6,6-2,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Zheng J.,Jankovic J.,32.0,22.0,7-6,5-7,1-6,Completed
AEGON Classic ,2012-06-12,2012-06-18,3,Jankovic J.,Oudin M.,22.0,208.0,4-6,2-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Gronert S.,Birnerova E.,173.0,104.0,6-2,6-0,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Tomljanovic A.,Minella M.,213.0,95.0,3-6,4-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Gallovits E.,Cornet A.,106.0,73.0,5-7,5-7,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Hogenkamp R.,Goerges J.,211.0,25.0,3-6,6-3,6-3,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Beygelzimer Y.,Jones S.,174.0,212.0,6-4,3-6,1-6,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Cabeza-Candela E.,Pous-Tio L.,157.0,100.0,3-6,6-3,6-3,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Wickmayer Y.,Duque Marino M.,37.0,117.0,6-3,6-4,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Domachowska M.,Suarez Navarro C.,165.0,38.0,4-6,5-7,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Arruabarrena-Vecino L.,Pervak K.,124.0,41.0,6-3,3-6,6-7,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Ondraskova Z.,Scholl C.,1423.0,700.0,3-6,0-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Larsson J.,Cepelova J.,89.0,178.0,6-4,7-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Craybas J.,Bratchikova N.,145.0,88.0,7-5,6-3,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Martic P.,Meusburger Y.,42.0,138.0,1-6,6-4,6-7,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Woerle K.,Begu I.,220.0,61.0,5-7,6-1,3-6,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Evtimova D.,Haas B.,158.0,798.0,5-7,6-1,6-3,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Mayr P.,Rottmann N.,97.0,318.0,6-2,6-3,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Cornet A.,Jones S.,73.0,212.0,6-3,6-2,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Cabeza-Candela E.,Hogenkamp R.,157.0,211.0,6-4,6-3,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Begu I.,Scholl C.,61.0,700.0,3-6,4-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Suarez Navarro C.,Minella M.,38.0,95.0,2-6,6-3,3-6,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Larsson J.,Craybas J.,89.0,145.0,6-2,6-3,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Mayr P.,Wickmayer Y.,97.0,37.0,6-7,3-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Pervak K.,Gronert S.,41.0,173.0,6-2,6-3,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Meusburger Y.,Evtimova D.,138.0,158.0,6-2,6-3,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Scholl C.,Pervak K.,700.0,41.0,4-6,1-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Meusburger Y.,Wickmayer Y.,138.0,37.0,3-6,2-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Minella M.,Larsson J.,95.0,89.0,1-6,6-2,6-2,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Cornet A.,Cabeza-Candela E.,73.0,157.0,6-1,6-2,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Cornet A.,Pervak K.,73.0,41.0,6-2,6-2,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Minella M.,Wickmayer Y.,95.0,37.0,6-7,3-6,,Completed
Gastein Ladies,2012-06-12,2012-06-17,3,Cornet A.,Wickmayer Y.,73.0,37.0,7-5,7-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Voskoboeva G.,Wozniak A.,54.0,56.0,3-6,6-4,6-7,Completed
AEGON International,2012-06-18,2012-06-23,3,Hantuchova D.,Keothavong A.,29.0,77.0,6-2,6-3,,Completed
AEGON International,2012-06-18,2012-06-23,3,Barthel M.,Scheepers C.,37.0,43.0,1-6,6-4,1-6,Completed
AEGON International,2012-06-18,2012-06-23,3,Erakovic M.,Paszek T.,45.0,59.0,5-7,1-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Vesnina E.,Kerber A.,83.0,8.0,6-3,0-6,5-7,Completed
AEGON International,2012-06-18,2012-06-23,3,Makarova E.,Kvitova P.,48.0,4.0,7-5,6-4,,Completed
AEGON International,2012-06-18,2012-06-23,3,Zheng J.,Zakopalova K.,27.0,36.0,3-6,6-4,3-6,Completed
AEGON International,2012-06-18,2012-06-23,3,Hsieh S.W.,Pavlyuchenkova A.,62.0,33.0,2-6,0-3,,Hsieh S.W. Retired
AEGON International,2012-06-18,2012-06-23,3,Pironkova T.,Radwanska A.,40.0,3.0,6-2,6-4,,Completed
AEGON International,2012-06-18,2012-06-23,3,Wozniacki C.,Mchale C.,7.0,30.0,1-6,7-6,4-6,Completed
AEGON International,2012-06-18,2012-06-23,3,Robson L.,Martinez-Sanchez M.J.,111.0,49.0,3-6,6-2,6-2,Completed
AEGON International,2012-06-18,2012-06-23,3,Safarova L.,Babos T.,21.0,69.0,3-6,6-3,7-6,Completed
AEGON International,2012-06-18,2012-06-23,3,Cetkovska P.,Hlavackova A.,25.0,89.0,3-6,6-2,6-1,Completed
AEGON International,2012-06-18,2012-06-23,3,Cirstea S.,Bartoli M.,50.0,9.0,2-6,2-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Arn G.,Watson H.,106.0,110.0,3-6,4-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Dubois S.,Suarez Navarro C.,123.0,38.0,6-4,6-4,,Completed
AEGON International,2012-06-18,2012-06-23,3,Scheepers C.,Kerber A.,43.0,8.0,3-6,2-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Pavlyuchenkova A.,Mchale C.,33.0,30.0,7-5,3-6,6-4,Completed
AEGON International,2012-06-18,2012-06-23,3,Safarova L.,Watson H.,21.0,110.0,7-6,6-1,,Completed
AEGON International,2012-06-18,2012-06-23,3,Robson L.,Makarova E.,111.0,48.0,4-6,5-7,,Completed
AEGON International,2012-06-18,2012-06-23,3,Pironkova T.,Dubois S.,40.0,123.0,6-0,4-6,6-4,Completed
AEGON International,2012-06-18,2012-06-23,3,Wozniak A.,Bartoli M.,56.0,9.0,2-6,2-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Zakopalova K.,Cetkovska P.,36.0,25.0,6-1,1-6,6-2,Completed
AEGON International,2012-06-18,2012-06-23,3,Paszek T.,Hantuchova D.,59.0,29.0,6-4,3-6,6-1,Completed
AEGON International,2012-06-18,2012-06-23,3,Bartoli M.,Safarova L.,9.0,21.0,6-4,6-2,,Completed
AEGON International,2012-06-18,2012-06-23,3,Zakopalova K.,Pavlyuchenkova A.,36.0,33.0,6-3,7-5,,Completed
AEGON International,2012-06-18,2012-06-23,3,Makarova E.,Kerber A.,48.0,8.0,2-6,4-6,,Completed
AEGON International,2012-06-18,2012-06-23,3,Paszek T.,Pironkova T.,59.0,40.0,6-0,6-4,,Completed
